,a_saddr,b_saddr,a_saddr_asn,a_saddr_asorg,a_saddr_as_ip,a_saddr_lat,a_saddr_long,b_saddr_asn,b_saddr_asorg,b_saddr_as_ip,b_saddr_lat,b_saddr_long,count,bad_count,bad_ratio,mean_Qualfun,mean_b_mos_adapt_mult10,bad_count_lt40
145,3227975507,405972835,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.167.99,42.9582,-81.238,11,0,0.0,0.19035185139756317,45.0,0
146,3227975507,405972958,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.167.222,42.9582,-81.238,59,0,0.0,0.33231560103424734,44.779661016949156,1
147,3227975506,405972958,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.167.222,42.9582,-81.238,68,0,0.0,0.36432681891494717,44.64705882352941,3
148,3227975507,405973258,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.169.10,42.9856,-81.1821,82,0,0.0,0.12882687663031955,44.48780487804878,0
149,3227975506,405973258,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.169.10,42.9856,-81.1821,66,0,0.0,0.23014501055524017,44.27272727272727,0
150,1654599250,405973258,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,40788,Start Communications,24.50.169.10,42.9856,-81.1821,1,0,0.0,0.0,45.0,0
151,3227975506,405973273,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.169.25,42.9856,-81.1821,872,12,0.013761467889908258,4.914736396958564,42.26376146788991,113
152,3227975507,405973273,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.169.25,42.9856,-81.1821,970,6,0.006185567010309278,4.943724349019394,42.121649484536086,145
153,1654599250,405973273,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,40788,Start Communications,24.50.169.25,42.9856,-81.1821,1,0,0.0,0.15267175572519084,44.0,0
154,3227975507,405973363,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.169.115,42.9856,-81.1821,1026,21,0.02046783625730994,3.387053851283889,41.80701754385965,194
155,3227975506,405973363,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.169.115,42.9856,-81.1821,986,4,0.004056795131845842,2.9583242427603595,42.175456389452336,146
156,3227975506,405973365,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.169.117,42.9856,-81.1821,121,0,0.0,0.133264593392689,44.8099173553719,2
157,3227975251,405973365,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,40788,Start Communications,24.50.169.117,42.9856,-81.1821,14,0,0.0,0.2886777734410799,44.57142857142857,0
158,3227975507,405973365,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.169.117,42.9856,-81.1821,128,0,0.0,0.4278562002525224,44.5390625,5
159,3227975250,405973365,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,24.50.169.117,42.9856,-81.1821,20,0,0.0,0.2834650818010439,44.15,2
160,1654599251,405973365,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,40788,Start Communications,24.50.169.117,42.9856,-81.1821,1,0,0.0,1.0144927536231885,44.0,0
161,3227975507,405973449,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.169.201,43.4396,-79.6878,126,2,0.015873015873015872,0.5359611910073993,42.77777777777778,15
162,3227975506,405973449,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.169.201,43.4396,-79.6878,108,0,0.0,0.29682556171562247,42.5462962962963,22
163,3227975251,405973449,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,40788,Start Communications,24.50.169.201,43.4396,-79.6878,4,0,0.0,0.16941698777014577,43.5,0
164,3227975250,405973449,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,24.50.169.201,43.4396,-79.6878,3,0,0.0,0.2210552027357108,42.333333333333336,0
165,3227975507,405973572,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.170.68,43.2514,-79.8925,9,0,0.0,0.6911388818073502,44.55555555555556,0
166,3227975506,405973572,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.170.68,43.2514,-79.8925,9,0,0.0,0.4212586896761958,44.888888888888886,0
167,3227975507,405973577,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.170.73,43.2514,-79.8925,34,0,0.0,0.0910696726133381,44.88235294117647,0
168,3227975506,405973577,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.170.73,43.2514,-79.8925,28,0,0.0,0.34233994055494177,45.0,0
169,3227975506,405973597,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.170.93,43.2514,-79.8925,1,0,0.0,8.152173913043478,39.0,1
170,3227975507,405973597,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.170.93,43.2514,-79.8925,1,0,0.0,10.956043956043956,44.0,0
171,3227975506,405973628,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.170.124,43.2514,-79.8925,82,0,0.0,0.169651361608875,44.829268292682926,1
172,3227975507,405973628,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.170.124,43.2514,-79.8925,86,0,0.0,0.14990714777974376,44.906976744186046,0
173,3227975250,405973628,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,24.50.170.124,43.2514,-79.8925,2,0,0.0,0.0,45.0,0
174,3227975506,405973636,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.170.132,43.2514,-79.8925,35,0,0.0,1.1338563506106187,45.0,0
175,3227975507,405973636,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.170.132,43.2514,-79.8925,54,0,0.0,0.7445701049841004,45.0,0
176,3227975506,405973695,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.170.191,43.2514,-79.8925,29,0,0.0,0.14852516772854737,44.96551724137931,0
177,3227975507,405973695,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.170.191,43.2514,-79.8925,33,0,0.0,0.10520975598069704,44.96969696969697,0
178,3227975507,405973726,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.170.222,43.2514,-79.8925,2,0,0.0,0.0,45.0,0
179,3227975506,405973726,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.170.222,43.2514,-79.8925,2,0,0.0,0.09803921568627451,45.0,0
180,3227975507,405973727,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.170.223,43.2514,-79.8925,26,0,0.0,0.11470503958720436,45.0,0
181,3227975506,405973727,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.170.223,43.2514,-79.8925,28,0,0.0,0.09291142640783841,45.0,0
182,3227975507,405973728,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.170.224,43.2514,-79.8925,14,0,0.0,0.9164320887820191,45.0,0
183,3227975506,405973728,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.170.224,43.2514,-79.8925,10,0,0.0,1.9474635975435668,44.8,0
184,3227975507,405973897,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.171.137,42.8909,-81.3236,1,0,0.0,0.0,45.0,0
185,3227975506,405973956,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.171.196,42.8909,-81.3236,490,2,0.004081632653061225,0.13355434801182395,44.357142857142854,12
186,3227975507,405973956,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.171.196,42.8909,-81.3236,416,0,0.0,0.1766892563232967,44.17067307692308,20
187,1654599251,405974021,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,40788,Start Communications,24.50.172.5,43.6655,-79.4204,9,0,0.0,1.3674841770249873,43.44444444444444,1
188,3227975251,405974021,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,40788,Start Communications,24.50.172.5,43.6655,-79.4204,12,0,0.0,1.9198315579080258,43.416666666666664,1
189,3227975250,405974021,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,24.50.172.5,43.6655,-79.4204,13,0,0.0,1.5501201921439218,42.69230769230769,1
190,1654599250,405974021,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,40788,Start Communications,24.50.172.5,43.6655,-79.4204,11,0,0.0,3.021433411052861,42.90909090909091,1
191,3227975506,405974021,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.172.5,43.6655,-79.4204,124,0,0.0,1.7220278209278894,42.725806451612904,12
192,3227975507,405974021,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.172.5,43.6655,-79.4204,121,1,0.008264462809917356,1.770382215949926,42.28099173553719,19
193,3227975507,405974225,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.172.209,43.6655,-79.4204,38,0,0.0,0.1977129203349712,44.28947368421053,1
194,3227975506,405974225,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.172.209,43.6655,-79.4204,40,0,0.0,0.08064477522177305,44.275,1
195,3227975506,405974299,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.173.27,42.9001,-78.9329,2,0,0.0,1.9636963696369638,45.0,0
196,3227975507,405974299,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.173.27,42.9001,-78.9329,4,0,0.0,0.9776283378262408,44.5,0
197,3227975507,405974330,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.173.58,42.9001,-78.9329,93,0,0.0,0.25504200056138837,44.97849462365591,0
198,3227975506,405974330,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.173.58,42.9001,-78.9329,105,0,0.0,0.2453270565129165,44.819047619047616,2
199,3227975251,405974330,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,40788,Start Communications,24.50.173.58,42.9001,-78.9329,3,0,0.0,0.3715724588150217,45.0,0
200,3227975250,405974330,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,24.50.173.58,42.9001,-78.9329,6,0,0.0,0.11608427906354675,45.0,0
201,1654599250,405974330,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,40788,Start Communications,24.50.173.58,42.9001,-78.9329,7,0,0.0,0.1289127661662251,45.0,0
202,1654599251,405974330,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,40788,Start Communications,24.50.173.58,42.9001,-78.9329,2,0,0.0,0.12658227848101267,45.0,0
203,3227975506,405974384,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.173.112,42.9001,-78.9329,437,0,0.0,0.06837402040066802,44.578947368421055,6
204,3227975507,405974384,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.173.112,42.9001,-78.9329,371,0,0.0,0.07399637147906125,44.55525606469003,7
205,3227975506,405974387,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.173.115,42.9001,-78.9329,167,0,0.0,0.23173597456511869,44.9940119760479,0
206,3227975507,405974387,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.173.115,42.9001,-78.9329,128,0,0.0,0.23046312184392648,44.9765625,0
207,1654599251,405974387,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,40788,Start Communications,24.50.173.115,42.9001,-78.9329,5,0,0.0,0.14244735126598201,45.0,0
208,3227975251,405974387,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,40788,Start Communications,24.50.173.115,42.9001,-78.9329,2,0,0.0,0.5052783304636872,45.0,0
209,1654599250,405974387,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,40788,Start Communications,24.50.173.115,42.9001,-78.9329,3,0,0.0,0.0741106719367589,45.0,0
210,3227975250,405974387,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,24.50.173.115,42.9001,-78.9329,6,0,0.0,1.826935410498076,43.833333333333336,1
211,3227975507,405974442,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.173.170,43.6655,-79.4204,12,0,0.0,0.678741037132565,44.916666666666664,0
212,3227975506,405974442,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.173.170,43.6655,-79.4204,15,0,0.0,0.5924403435403077,44.86666666666667,0
213,3227975251,405974442,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,40788,Start Communications,24.50.173.170,43.6655,-79.4204,4,0,0.0,1.183651593007402,42.75,0
214,1654599250,405974442,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,40788,Start Communications,24.50.173.170,43.6655,-79.4204,2,0,0.0,1.1046511627906976,44.0,0
215,1654599251,405974442,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,40788,Start Communications,24.50.173.170,43.6655,-79.4204,1,0,0.0,0.0,45.0,0
216,3227975506,405974558,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.174.30,43.6861,-79.4025,120,0,0.0,0.433520803350608,44.75,0
217,3227975507,405974558,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.174.30,43.6861,-79.4025,90,0,0.0,0.4230314201779097,44.611111111111114,0
218,3227975507,405974810,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.175.26,43.4017,-80.017,138,4,0.028985507246376812,0.2781716045096237,43.68840579710145,6
219,3227975506,405974810,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.175.26,43.4017,-80.017,120,0,0.0,0.17035714176924396,44.35,0
220,3227975507,405974844,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.175.60,43.4017,-80.017,26,0,0.0,0.2398927282686456,45.0,0
221,3227975506,405974844,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.175.60,43.4017,-80.017,25,0,0.0,0.20798949815998935,45.0,0
222,3227975506,405974866,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.175.82,43.4017,-80.017,13,0,0.0,0.24298554853049958,45.0,0
223,3227975507,405974866,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.175.82,43.4017,-80.017,8,0,0.0,0.13859882239038945,45.0,0
224,3227975507,405974869,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.175.85,43.4017,-80.017,122,0,0.0,0.885290899611377,43.19672131147541,8
225,3227975506,405974869,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.175.85,43.4017,-80.017,108,2,0.018518518518518517,1.1393716373894867,43.03703703703704,10
226,3227975506,405974904,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.175.120,43.4017,-80.017,2,0,0.0,0.3333333333333333,45.0,0
227,3227975506,405975215,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.176.175,43.2211,-79.7994,28,0,0.0,0.2930405391711602,44.42857142857143,0
228,3227975507,405975215,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.176.175,43.2211,-79.7994,28,0,0.0,0.262913445264905,44.17857142857143,0
229,3227975507,405975236,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.176.196,43.2211,-79.7994,74,0,0.0,0.20405756345207998,45.0,0
230,3227975506,405975236,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.176.196,43.2211,-79.7994,62,0,0.0,0.2653216232665001,45.0,0
231,3227975507,405975261,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.176.221,43.2211,-79.7994,611,2,0.0032733224222585926,0.15227185818531455,44.38297872340426,16
232,3227975506,405975261,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.176.221,43.2211,-79.7994,700,6,0.008571428571428572,0.13594032571677045,44.30714285714286,23
233,1654599251,405975261,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,40788,Start Communications,24.50.176.221,43.2211,-79.7994,1,0,0.0,0.4776651651651652,45.0,0
234,3227975251,405975261,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,40788,Start Communications,24.50.176.221,43.2211,-79.7994,4,0,0.0,0.0982148823843892,45.0,0
235,3227975250,405975261,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,24.50.176.221,43.2211,-79.7994,4,0,0.0,0.0,44.0,0
236,1654599250,405975261,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,40788,Start Communications,24.50.176.221,43.2211,-79.7994,1,0,0.0,0.0,44.0,0
237,3227975506,405975350,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.177.54,43.2266,-79.8499,32,0,0.0,0.34698821610502195,45.0,0
238,3227975507,405975350,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.177.54,43.2266,-79.8499,26,0,0.0,1.2319083497482062,44.42307692307692,2
239,3227975251,405975351,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,40788,Start Communications,24.50.177.55,43.2266,-79.8499,5,0,0.0,0.0,45.0,0
240,3227975250,405975351,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,24.50.177.55,43.2266,-79.8499,3,0,0.0,0.0,45.0,0
241,3227975506,405975515,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.177.219,43.2266,-79.8499,18,0,0.0,0.10409822614459376,45.0,0
242,3227975507,405975515,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.177.219,43.2266,-79.8499,16,0,0.0,0.033758865225038265,45.0,0
243,3227975506,405975594,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.178.42,43.3799,-79.7668,1,0,0.0,0.0,45.0,0
244,3227975507,405975594,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.178.42,43.3799,-79.7668,1,0,0.0,0.0,45.0,0
245,3227975251,405975608,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,40788,Start Communications,24.50.178.56,43.3799,-79.7668,27,0,0.0,0.15836766535823876,44.925925925925924,0
246,3227975250,405975608,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,24.50.178.56,43.3799,-79.7668,26,0,0.0,0.1513125517328134,44.92307692307692,0
247,3227975507,405975617,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.178.65,43.3799,-79.7668,8,0,0.0,0.7038513962743415,44.75,0
248,3227975506,405975617,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.178.65,43.3799,-79.7668,4,0,0.0,0.3979677310339775,45.0,0
249,3227975507,405975663,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.178.111,43.3799,-79.7668,3,0,0.0,0.0,45.0,0
250,3227975506,405975663,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.178.111,43.3799,-79.7668,4,0,0.0,0.12060940211950677,45.0,0
251,3227975507,405975773,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.178.221,43.3799,-79.7668,8,2,0.25,0.3476826368450375,40.0,4
252,3227975506,405975773,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.178.221,43.3799,-79.7668,4,0,0.0,0.30857214680744094,42.0,2
253,3227975506,405975800,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.178.248,43.3799,-79.7668,2,0,0.0,0.7405026210299105,44.5,0
254,3227975506,405976133,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.180.69,43.0123,-81.2307,2,0,0.0,0.0,45.0,0
255,3227975250,405976237,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,24.50.180.173,43.2271,-79.871,20,0,0.0,0.22142321517693145,44.95,0
256,3227975251,405976237,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,40788,Start Communications,24.50.180.173,43.2271,-79.871,13,0,0.0,0.6588535798980797,45.0,0
257,3227975507,405976237,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.180.173,43.2271,-79.871,4,0,0.0,0.23483276424452898,45.0,0
258,3227975506,405976275,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.180.211,43.2271,-79.871,54,0,0.0,0.27147186579792465,44.51851851851852,0
259,3227975507,405976275,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.180.211,43.2271,-79.871,62,0,0.0,0.26199006163614075,44.306451612903224,0
260,3227975250,405976310,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,24.50.180.246,43.2271,-79.871,9,0,0.0,0.14588413517055626,45.0,0
261,3227975251,405976310,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,40788,Start Communications,24.50.180.246,43.2271,-79.871,2,0,0.0,0.15544041450777202,45.0,0
262,3227975506,405976310,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.180.246,43.2271,-79.871,6,0,0.0,0.17458485332117343,37.5,0
263,3227975506,405976391,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.181.71,43.2271,-79.871,12,0,0.0,0.12446049260718113,45.0,0
264,3227975507,405976391,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.181.71,43.2271,-79.871,4,0,0.0,0.5533463569454282,45.0,0
265,3227975506,405976688,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.182.112,43.2271,-79.871,16,0,0.0,0.7085998281705181,44.875,0
266,3227975507,405976688,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.182.112,43.2271,-79.871,16,0,0.0,0.8236544966912419,44.6875,0
