,a_saddr,b_saddr,a_saddr_asn,a_saddr_asorg,a_saddr_as_ip,a_saddr_lat,a_saddr_long,b_saddr_asn,b_saddr_asorg,b_saddr_as_ip,b_saddr_lat,b_saddr_long,send_A
567753,755174983,3227975506,40788,Start Communications,45.3.14.71,43.6861,-79.4025,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
571871,3227975250,3096960735,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,36522,BELL MOBILITY INC.,184.151.222.223,53.55,-113.5,False
572171,3227975507,1279698855,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,36522,BELL MOBILITY INC.,76.70.167.167,44.4548,-79.7352,False
573442,1179580117,3227975251,6327,Shaw Communications Inc.,70.78.246.213,49.6346,-122.038,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
573599,3227975507,3517667554,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,852,TELUS Communications Inc.,209.171.88.226,43.6655,-79.4204,False
574070,3227975250,3335015813,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,11814,DISTRIBUTEL COMMUNICATIONS LTD.,198.200.77.133,43.648,-79.4177,False
575781,1675903376,1654599250,812,Rogers Communications Canada Inc.,99.228.65.144,43.8582,-79.3985,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,True
575985,1654599250,1675903376,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,812,Rogers Communications Canada Inc.,99.228.65.144,43.8582,-79.3985,False
578318,3227975250,1612055057,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,5769,Videotron Telecom Ltee,96.22.2.17,45.518299999999996,-73.5023,False
578583,3517667554,1654599250,852,TELUS Communications Inc.,209.171.88.226,43.6655,-79.4204,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,True
579046,3227975250,3091324086,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,6327,Shaw Communications Inc.,184.65.220.182,49.0997,-122.6526,False
579654,2919711157,3227975507,6327,Shaw Communications Inc.,174.7.65.181,49.2833,-123.1298,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
580441,3227975251,3091324086,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,6327,Shaw Communications Inc.,184.65.220.182,49.0997,-122.6526,False
580986,407364792,3227975250,6327,Shaw Communications Inc.,24.71.228.184,49.812,-119.5076,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
581046,2584045468,3227975250,852,TELUS Communications Inc.,154.5.103.156,49.2767,-123.13,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
586595,2919711157,3227975506,6327,Shaw Communications Inc.,174.7.65.181,49.2833,-123.1298,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
590041,1654599250,1745319148,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,7018,"AT&T Services, Inc.",104.7.116.236,39.8401,-86.0548,False
593438,3497165151,3227975250,22995,Xplornet Communications Inc.,208.114.129.95,46.2801,-79.4502,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
594718,3423417093,1654599251,36077,Dynamic ASP Inc.,204.13.51.5,44.6533,-63.6675,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,True
595450,3423417093,1654599250,36077,Dynamic ASP Inc.,204.13.51.5,44.6533,-63.6675,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,True
595800,3423417093,3227975250,36077,Dynamic ASP Inc.,204.13.51.5,44.6533,-63.6675,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
598505,3091324086,3227975251,6327,Shaw Communications Inc.,184.65.220.182,49.0997,-122.6526,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
599544,1176143091,1654599251,577,Bell Canada,70.26.132.243,43.9251,-78.8287,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,True
600366,3227975250,1210492883,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,7992,Cogeco Cable,72.38.167.211,42.9578,-82.2777,False
600619,1176143091,1654599250,577,Bell Canada,70.26.132.243,43.9251,-78.8287,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,True
604395,3423417093,3227975251,36077,Dynamic ASP Inc.,204.13.51.5,44.6533,-63.6675,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
606809,3475125866,3227975251,6171,WorldGate,207.34.54.106,53.4154,-113.4178,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
606912,3475125866,3227975250,6171,WorldGate,207.34.54.106,53.4154,-113.4178,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
610136,1827712019,3227975507,7018,"AT&T Services, Inc.",108.240.172.19,39.8512,-86.2651,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
611343,3227975506,3091492294,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,6327,Shaw Communications Inc.,184.68.109.198,51.0876,-114.0214,False
615219,3227975506,1208101574,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,6327,Shaw Communications Inc.,72.2.42.198,49.2779,-123.0908,False
617096,3096962816,3227975507,36522,BELL MOBILITY INC.,184.151.231.0,49.1285,-122.6236,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
618034,3096962816,3227975506,36522,BELL MOBILITY INC.,184.151.231.0,49.1285,-122.6236,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
620076,3091423818,3227975251,6327,Shaw Communications Inc.,184.67.98.74,49.316,-123.0576,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
620226,3049613706,3227975251,18809,Cable Onda,181.197.105.138,8.9936,-79.5197,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
621543,2392981811,3227975507,855,Bell Canada,142.162.1.51,47.5986,-52.6926,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
621754,2392981811,3227975506,855,Bell Canada,142.162.1.51,47.5986,-52.6926,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
622199,3227975506,2392981811,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,855,Bell Canada,142.162.1.51,47.5986,-52.6926,False
622285,3227975507,2392981811,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,855,Bell Canada,142.162.1.51,47.5986,-52.6926,False
627762,416559370,1654599250,35911,Telebec,24.212.49.10,48.1002,-77.7828,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,True
629750,3227975506,3517667561,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,852,TELUS Communications Inc.,209.171.88.233,43.6655,-79.4204,False
630659,1229507780,3227975251,7922,"Comcast Cable Communications, LLC",73.72.204.196,41.6045,-87.9956,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
630773,3227975250,1210491342,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,7992,Cogeco Cable,72.38.161.206,42.3167,-82.9,False
630990,1210458902,3227975250,7992,Cogeco Cable,72.38.35.22,42.9998,-82.3926,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
632046,3517667561,3227975250,852,TELUS Communications Inc.,209.171.88.233,43.6655,-79.4204,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
635151,3517667397,1654599250,852,TELUS Communications Inc.,209.171.88.69,43.6655,-79.4204,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,True
635825,3227975506,851601933,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7922,"Comcast Cable Communications, LLC",50.194.106.13,37.751,-97.822,False
637338,407092585,3227975251,6327,Shaw Communications Inc.,24.67.189.105,49.4806,-119.5858,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
639331,3626900266,3227975251,11478,Openface Inc.,216.46.27.42,45.47,-73.6686,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
641892,1654599251,1255890618,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,33363,"BRIGHT HOUSE NETWORKS, LLC",74.219.94.186,39.7851,-86.1665,False
641976,2914149279,3227975507,5769,Videotron Telecom Ltee,173.178.99.159,45.504,-73.5747,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
642166,1654599250,2918435450,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,40191,ZEROFAIL,173.243.202.122,45.4987,-73.5793,False
642840,3227975506,416559370,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,35911,Telebec,24.212.49.10,48.1002,-77.7828,False
642854,3480447027,3227975507,11478,Openface Inc.,207.115.104.51,45.4805,-73.5554,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
643202,3227975251,1676917179,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,812,Rogers Communications Canada Inc.,99.243.185.187,43.0443,-81.2391,False
643764,846445562,1654599250,7992,Cogeco Cable,50.115.187.250,42.9578,-82.2777,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,True
643837,3517667561,3227975251,852,TELUS Communications Inc.,209.171.88.233,43.6655,-79.4204,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
646530,3227975250,417259566,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,11260,EastLink,24.222.224.46,45.0963,-63.4701,False
647502,407918446,3227975250,6327,Shaw Communications Inc.,24.80.87.110,49.1836,-123.1168,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
647627,3227975507,3517667561,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,852,TELUS Communications Inc.,209.171.88.233,43.6655,-79.4204,False
648040,407918446,3227975251,6327,Shaw Communications Inc.,24.80.87.110,49.1836,-123.1168,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
648574,3227975250,407918446,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,6327,Shaw Communications Inc.,24.80.87.110,49.1836,-123.1168,False
649410,417259566,3227975250,11260,EastLink,24.222.224.46,45.0963,-63.4701,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
652288,3517667561,3227975507,852,TELUS Communications Inc.,209.171.88.233,43.6655,-79.4204,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
654281,3096962847,3227975250,36522,BELL MOBILITY INC.,184.151.231.31,49.1285,-122.6236,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
656346,3091324086,3227975250,6327,Shaw Communications Inc.,184.65.220.182,49.0997,-122.6526,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
656693,756118608,3227975250,7018,"AT&T Services, Inc.",45.17.116.80,39.1604,-119.8618,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
657537,756118608,3227975251,7018,"AT&T Services, Inc.",45.17.116.80,39.1604,-119.8618,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
657674,3227975250,756118608,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,7018,"AT&T Services, Inc.",45.17.116.80,39.1604,-119.8618,False
657969,3227975251,3096962847,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,36522,BELL MOBILITY INC.,184.151.231.31,49.1285,-122.6236,False
661537,3227975251,417259566,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,11260,EastLink,24.222.224.46,45.0963,-63.4701,False
662803,2393098834,3227975507,855,Bell Canada,142.163.202.82,47.5124,-52.6729,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
665671,3091423818,3227975250,6327,Shaw Communications Inc.,184.67.98.74,49.316,-123.0576,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
670061,3091464054,3227975250,6327,Shaw Communications Inc.,184.67.255.118,49.2866,-123.1158,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
671815,3517667561,3227975506,852,TELUS Communications Inc.,209.171.88.233,43.6655,-79.4204,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
674912,3227975250,3091464054,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,6327,Shaw Communications Inc.,184.67.255.118,49.2866,-123.1158,False
675502,846445562,1654599251,7992,Cogeco Cable,50.115.187.250,42.9578,-82.2777,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,True
682485,3455767336,3227975251,852,TELUS Communications Inc.,205.250.211.40,49.2551,-123.0667,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
683322,3455767336,3227975250,852,TELUS Communications Inc.,205.250.211.40,49.2551,-123.0667,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
684531,1217389245,3227975251,812,Rogers Communications Canada Inc.,72.143.226.189,49.2475,-123.121,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
684779,3509868650,3227975251,852,TELUS Communications Inc.,209.52.88.106,49.2769,-122.9761,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
685096,1217389245,3227975250,812,Rogers Communications Canada Inc.,72.143.226.189,49.2475,-123.121,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
685484,3227975250,1755145065,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,852,TELUS Communications Inc.,104.157.99.105,53.2667,-113.5333,False
686817,3227975251,407364792,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,6327,Shaw Communications Inc.,24.71.228.184,49.812,-119.5076,False
687075,408397647,3227975250,6327,Shaw Communications Inc.,24.87.167.79,49.2175,-123.038,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
688457,1759149641,3227975507,30466,Cable Axion Digitel Inc.,104.218.126.73,45.3168,-72.6491,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
689228,3227975506,405978963,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.191.83,43.6655,-79.4378,False
689394,1759149641,3227975506,30466,Cable Axion Digitel Inc.,104.218.126.73,45.3168,-72.6491,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
690557,3227975507,405978963,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.191.83,43.6655,-79.4378,False
694655,405978963,3227975506,40788,Start Communications,24.50.191.83,43.6655,-79.4378,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
695434,3517667570,3227975506,852,TELUS Communications Inc.,209.171.88.242,43.6655,-79.4204,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
700357,3227975507,2266474874,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,5645,"TekSavvy Solutions, Inc.",135.23.169.122,42.9976,-81.2563,False
701059,3497165192,3227975250,22995,Xplornet Communications Inc.,208.114.129.136,46.2801,-79.4502,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
701170,3227975251,3497165192,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,22995,Xplornet Communications Inc.,208.114.129.136,46.2801,-79.4502,False
704625,3227975507,2734649927,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,162.255.114.71,43.623,-79.3936,False
708941,3227975506,1818172010,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7018,"AT&T Services, Inc.",108.95.26.106,42.5038,-83.4764,False
709629,3227975250,408226899,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,6327,Shaw Communications Inc.,24.85.12.83,49.17,-123.1368,False
710393,1823230797,1654599251,852,TELUS Communications Inc.,108.172.75.77,49.0331,-123.0877,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,True
710394,1654599251,1268519453,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,852,TELUS Communications Inc.,75.156.18.29,49.0791,-122.7553,False
711126,3096962951,3227975251,36522,BELL MOBILITY INC.,184.151.231.135,49.1285,-122.6236,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
711199,3227975251,3096962951,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,36522,BELL MOBILITY INC.,184.151.231.135,49.1285,-122.6236,False
711233,3227975506,2734649927,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,162.255.114.71,43.623,-79.3936,False
711556,2548827754,1654599251,57169,EDIS GmbH,151.236.6.106,48.2,16.3667,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,True
711560,2548827754,1654599250,57169,EDIS GmbH,151.236.6.106,48.2,16.3667,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,True
712157,1228312189,1654599250,7922,"Comcast Cable Communications, LLC",73.54.142.125,34.1036,-84.6374,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,True
712763,1822950468,3227975507,40788,Start Communications,108.168.4.68,43.0123,-81.2307,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
713146,3227975507,755171422,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.0.94,42.9976,-81.2563,False
713162,3227975506,755171422,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.0.94,42.9976,-81.2563,False
714254,755171422,3227975507,40788,Start Communications,45.3.0.94,42.9976,-81.2563,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
715898,2392989209,1654599250,855,Bell Canada,142.162.30.25,47.5986,-52.6926,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,True
715934,3227975506,3225808050,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7992,Cogeco Cable,192.69.236.178,43.6319,-79.3716,False
716296,2393314975,3227975506,855,Bell Canada,142.167.22.159,47.5194,-52.8122,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
716653,3227975506,2266474874,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,5645,"TekSavvy Solutions, Inc.",135.23.169.122,42.9976,-81.2563,False
717436,755171422,3227975506,40788,Start Communications,45.3.0.94,42.9976,-81.2563,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
718165,2392989209,1654599251,855,Bell Canada,142.162.30.25,47.5986,-52.6926,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,True
718623,1822950468,3227975506,40788,Start Communications,108.168.4.68,43.0123,-81.2307,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
718754,3227975507,2392989209,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,855,Bell Canada,142.162.30.25,47.5986,-52.6926,False
719180,3227975506,2392989209,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,855,Bell Canada,142.162.30.25,47.5986,-52.6926,False
719321,2266474874,3227975507,5645,"TekSavvy Solutions, Inc.",135.23.169.122,42.9976,-81.2563,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
719795,405978963,3227975507,40788,Start Communications,24.50.191.83,43.6655,-79.4378,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
720601,2266474874,3227975506,5645,"TekSavvy Solutions, Inc.",135.23.169.122,42.9976,-81.2563,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
724063,1176497890,1654599250,577,Bell Canada,70.31.238.226,46.7749,-71.3344,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,True
726264,412232355,1654599251,7992,Cogeco Cable,24.146.42.163,42.95,-82.1167,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,True
727883,413969162,3227975506,33363,"BRIGHT HOUSE NETWORKS, LLC",24.172.171.10,40.0698,-85.9817,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
727911,3227975250,1176497890,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,577,Bell Canada,70.31.238.226,46.7749,-71.3344,False
728038,3227975507,1176497890,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,577,Bell Canada,70.31.238.226,46.7749,-71.3344,False
730064,1176497890,3227975507,577,Bell Canada,70.31.238.226,46.7749,-71.3344,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
730301,3227975506,1176497890,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,577,Bell Canada,70.31.238.226,46.7749,-71.3344,False
730554,3227975251,1176497890,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,577,Bell Canada,70.31.238.226,46.7749,-71.3344,False
740651,1676069420,3227975250,812,Rogers Communications Canada Inc.,99.230.202.44,43.6496,-79.3833,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
740831,3227975251,2734649927,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,40788,Start Communications,162.255.114.71,43.623,-79.3936,False
744494,1279612307,3227975507,577,Bell Canada,76.69.85.147,44.3572,-79.6929,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
746341,3227975251,1249172405,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,15122,Point to Point Broadband Inc.,74.116.219.181,44.4548,-79.7352,False
747947,3227975251,3455767336,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,852,TELUS Communications Inc.,205.250.211.40,49.2551,-123.0667,False
748160,1240525987,3227975250,7922,"Comcast Cable Communications, LLC",73.240.236.163,45.4509,-122.6962,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
750859,3227975507,410142699,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,812,Rogers Communications Canada Inc.,24.114.71.235,43.6861,-79.4025,False
750927,3227975250,2734649927,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,162.255.114.71,43.623,-79.3936,False
752609,1654599250,1176497890,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,577,Bell Canada,70.31.238.226,46.7749,-71.3344,False
753172,1654599251,2392989209,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,855,Bell Canada,142.162.30.25,47.5986,-52.6926,False
756211,1654599251,1176497890,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,577,Bell Canada,70.31.238.226,46.7749,-71.3344,False
756212,1176497890,1654599251,577,Bell Canada,70.31.238.226,46.7749,-71.3344,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,True
756669,1217120453,3227975506,20453,Rogers Communications Canada Inc.,72.139.200.197,43.6404,-79.3995,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
